Date,Disaster_Type,Temperature,Wind_Speed,Rainfall,Population_Density,Infrastructure_Quality,Impact
2019-08-23,Wildfire,34.498917923332954,86.51872174504288,664.1463732941551,1455,Medium,5169576.693983022
2011-05-09,Flood,36.059006317731104,235.28147135699868,288.37042331940444,173,High,8324532.581450943
2018-06-22,Tornado,38.873780083083034,89.04154458455596,344.3375264703735,1863,Low,4330088.910460544
2015-02-10,Earthquake,41.70016025452699,247.09039860888566,327.61478422297114,1674,High,4280907.390774719
2010-03-19,Tornado,25.139854705546075,123.88146166251227,299.7848180286079,1231,Low,2608148.8082813043
2015-08-20,Hurricane,26.26748857919832,48.89515998108696,740.423457317516,777,Low,8200549.141490376
2018-08-07,Wildfire,17.81945819522607,223.3293224894098,663.1439129544096,2993,Low,9859569.547553804
2012-09-30,Wildfire,32.34840422988522,117.78706641803258,87.19999189038089,1191,Low,2637783.110637853
2014-09-23,Hurricane,16.078268213902263,178.8694791586085,86.49868198167682,2425,High,655702.7214086159
2012-06-10,Tornado,28.967940543973803,246.00933788624218,342.29561188239296,2791,Medium,8173870.130448173
2015-03-22,Wildfire,31.2793390412273,17.292960828393632,78.92590138624725,408,Low,6240277.520094086
2014-09-06,Hurricane,23.596237563848533,28.690167147953947,495.2744762168957,2894,High,9601018.125454944
2019-12-25,Wildfire,32.724997817070324,181.51190165837525,114.95328580938713,492,Medium,2597168.268861827
2012-06-26,Flood,15.915007498171484,74.04712580739064,417.8986111734408,2261,Low,803173.8142126827
2017-11-25,Tornado,16.12044566247643,50.15384225277427,5.775957602974202,1022,Low,4975178.3825783655
2019-06-06,Hurricane,39.67801681978975,14.643660555833726,253.27707873011738,410,Low,946113.6273549602
2013-09-27,Flood,25.805719242337886,10.352444436619443,541.7525789381243,2682,High,2691721.010916804
2019-11-27,Hurricane,18.811815379556542,194.74897276434876,387.2311521822787,902,Low,1347180.822109766
2013-01-25,Hurricane,30.667297801644132,37.936189705539746,782.6155887991905,1674,High,2318908.578634779
2020-06-05,Hurricane,38.09980659295832,119.59155091293196,699.2830368529686,1661,High,1150832.0629317793
2013-10-09,Earthquake,21.474630824905297,153.44471971897335,287.256623234521,1806,Low,9543669.394330125
2021-12-11,Hurricane,33.68671427457001,109.94619113936733,36.389233177819676,1073,Medium,2857770.8631523815
2020-06-07,Hurricane,17.56042394981304,11.64112982237711,676.501040092015,1957,Medium,4494586.101326398
2016-09-15,Earthquake,16.55045163505823,196.95786813403768,728.9874482517371,1980,High,8996256.895578802
2012-03-23,Earthquake,30.94063894704444,7.575740012705104,656.5019147352294,290,Medium,6805483.720818596
2017-04-09,Earthquake,31.219053648303195,191.6630241224836,102.35995273581189,715,Low,6218571.057561566
2014-09-13,Wildfire,34.1228970449462,223.85960097809007,798.3321075298302,2662,High,7085075.584572287
2020-10-19,Tornado,36.78274001167985,111.0457806590072,206.86737724221905,1215,Low,8305340.34534328
2019-06-16,Wildfire,44.275562383876036,136.20790590896056,579.3639302466961,2929,Low,8788925.751732433
2022-02-19,Earthquake,30.48901044903586,121.86093119132518,726.4279010685773,1025,Medium,6462132.739583762
2013-06-26,Hurricane,24.688694188237378,100.35611156274251,188.54969146456756,2089,Medium,8911072.019471172
2016-07-22,Wildfire,38.85558584306111,222.41901116573825,726.6068437416528,2128,Low,5400435.521512221
2019-09-27,Hurricane,23.124967537862226,224.01371011414767,247.58526335589357,272,Medium,2845179.477057392
2013-10-21,Tornado,28.169142621169083,87.27500933717596,781.130577907245,1877,Medium,8812759.417950058
2014-05-16,Hurricane,17.35369144026798,155.692089733601,225.00801630437968,2363,Medium,5460580.991389562
2021-05-25,Flood,15.760522302463725,232.0923527257367,762.7486598062682,1355,Medium,9070762.116915619
2019-09-27,Earthquake,43.87945244033775,240.70433224063112,42.835720714139924,837,High,497661.3581107541
2019-07-06,Earthquake,40.079403615366175,129.69496490340163,567.4176093358504,2478,High,4035405.940258232
2022-02-18,Tornado,35.87922618281094,115.94207729466007,425.688907069603,605,Low,9483269.681788435
2017-03-21,Earthquake,27.268588332428095,73.28010740248882,382.3016616981845,2159,High,2571535.9183071973
2017-09-28,Hurricane,20.19882960212537,239.92360893165045,178.79545140467198,2810,High,9421208.835781077
2010-04-01,Tornado,19.69311128013258,39.9895045958525,564.4766318211936,896,Low,9543634.365179574
2013-10-13,Hurricane,22.50728694493786,147.0582461316926,152.6475931570457,2618,Medium,8833208.910836024
2019-12-15,Wildfire,31.476799941183614,74.22481554206652,442.2734367878146,1144,Medium,5680313.646423657
2011-05-07,Tornado,36.437877681001865,73.35703113521018,202.59629043220065,2699,High,6504700.545898321
2012-03-07,Wildfire,34.80592130153194,104.21730390716617,764.4971038250849,1609,High,8709208.284653705
2019-02-24,Earthquake,23.398016908378285,249.70426927483535,22.90495506852226,189,Medium,7781381.115652925
2018-09-11,Flood,43.64595841989582,18.466745175756408,159.78262408898925,1413,High,6337929.109608575
2011-11-22,Earthquake,37.13690750087305,146.7427454598652,193.84848510995818,639,High,9824368.137919957
2022-09-15,Tornado,31.63062157534202,25.230178718642907,331.25426061425316,1799,Low,6888198.699703572
2020-10-10,Tornado,33.35162238703057,42.85760334767715,186.18419349604284,2625,Medium,9757271.725232836
2011-05-06,Tornado,27.588001872833697,112.69292073436017,393.0792722150282,590,Medium,668145.8986101983
2017-08-12,Flood,22.431929685034724,130.06273217987814,697.9724186068312,2472,Low,1475707.6703479034
2021-07-21,Earthquake,25.679180359537845,68.40414004930838,569.6507371273366,340,Medium,4569442.575404856
2011-07-10,Flood,37.735383313931074,82.53199706423196,463.96958442808887,2140,Medium,3910306.6627547196
2019-09-06,Flood,15.431804658892677,26.3069199627036,71.20254238614372,1305,Low,7849074.929434575
2020-11-29,Earthquake,18.482179215207488,79.28884704184138,555.1936867114205,1285,Medium,1690078.8620451172
2014-02-09,Earthquake,16.380079260652582,241.8068176482333,133.13142744875188,57,High,9763342.273203736
2011-06-25,Wildfire,16.221864069569104,236.45330850975802,629.0939087693583,1707,Low,3219152.165083049
2015-04-09,Flood,40.66381752033021,87.04518108356133,200.04540680812255,532,High,4346344.7066275785
2019-08-23,Flood,36.109735781400715,144.85921438829658,333.6389826567207,2139,Medium,2819975.8211562266
2021-03-16,Flood,29.225214872619755,227.85087082218135,280.37616185434234,382,Low,5835699.811532818
2016-07-20,Tornado,17.935024819530042,6.515036547019685,687.0511317398855,1306,Medium,680424.1341835811
2011-04-27,Earthquake,29.74847625350497,203.61747473271,101.23556697072651,1089,High,1581807.305147443
2016-11-19,Tornado,29.204153123416972,237.35054043328515,452.51590590783087,2166,Medium,7483397.263845369
2017-12-20,Wildfire,20.196056097300456,27.37480491172148,113.64928755444978,2150,Low,1946355.7757075587
2017-01-08,Tornado,28.01554947713919,44.55468307806565,563.8366689057493,734,Low,2431593.070410962
2010-10-16,Flood,26.955142031921206,240.38284417898208,724.0625022355849,1043,Medium,7950524.133675894
2013-09-18,Flood,33.47550294156649,136.69733519188483,347.68612309380273,1847,High,1023681.6657368107
2017-11-10,Hurricane,34.052809526029314,8.478175445572306,390.4738082119807,1874,Low,4430990.845431325
2014-09-22,Tornado,16.359120293161336,68.11983969706463,741.9382691862098,2624,High,328327.5312725472
2018-09-12,Hurricane,26.238378438794136,115.23620019587061,416.7931109194857,1855,Medium,3533393.253247248
2013-01-14,Flood,33.77579747142709,174.76268320106809,390.07875043964873,1752,Low,7019915.88584647
2017-03-07,Earthquake,30.094087757402633,184.6242926435159,462.66328216344334,112,High,992022.4692005602
2014-07-15,Earthquake,40.69469523564967,248.87827066673674,551.3837890903616,310,Medium,8894512.805109724
2015-12-03,Tornado,34.760808948568354,75.44024384902096,85.50670006962511,907,High,9104040.525113089
2013-09-17,Earthquake,19.88803281244289,136.86392495777645,656.8884221932128,1313,Medium,1139404.7137388373
2020-01-02,Tornado,17.117062422012896,135.66426922560322,348.40402196260743,1538,High,9908251.120120188
2022-06-25,Flood,34.27257834618947,104.38308856457319,57.878807917988425,1180,Low,3045542.5786153404
2015-03-28,Tornado,15.795339316248654,46.44466399139295,628.9461353585705,2080,High,932606.5442028999
2011-01-01,Earthquake,32.5732674382039,244.47685798004142,301.5599773490177,229,High,150164.4335228965
2013-01-24,Earthquake,43.20690724274873,214.0627107333136,80.29399607604316,404,Low,4144376.6680622394
2010-01-28,Wildfire,32.26422533627637,127.09159193208811,507.02323163460045,983,High,6335118.858490565
2013-02-15,Wildfire,26.645097786195656,152.7951285575873,704.1050827469134,2824,Medium,3388574.5740428013
2018-03-23,Hurricane,34.29864655327059,60.678958122117265,710.202807531189,638,Medium,8383501.918198765
2015-03-02,Earthquake,28.7475867147455,138.227832245978,766.1307798471786,1810,Low,7194402.128093996
2022-01-18,Earthquake,31.36850367947805,175.26768261476158,694.1643678133504,654,High,3566599.1664835233
2017-12-13,Wildfire,43.24394426329576,131.21592195471425,1.7127354763801783,2278,Low,7369665.699425186
2014-04-28,Tornado,26.58307913402323,247.61986679331062,304.19293313071216,223,Medium,9410828.595995573
2015-03-23,Hurricane,43.83571691471742,154.77870578069292,654.8340639244025,2451,High,1021650.3855758692
2011-09-24,Earthquake,42.160519258681916,95.88855958508141,293.00240479877937,403,Medium,3130429.205560407
2019-11-14,Wildfire,20.873734043678894,194.17724676588034,481.2388051037649,1388,Medium,4686926.797255264
2018-12-21,Earthquake,17.080839026254964,46.763315337502306,485.0535578996256,483,Medium,5030102.264772209
2011-06-06,Hurricane,18.0233400413228,99.2063743580353,292.02024323105843,2379,High,5467736.884372129
2017-01-11,Earthquake,15.546654769546493,90.00494284250853,723.5791418250301,308,Medium,3076206.3747326205
2011-02-21,Earthquake,17.83328882267785,110.79273830140544,402.58267630889407,917,Medium,6705870.495225256
2022-02-12,Flood,35.490203202490704,196.53605735253794,371.82736475000064,2656,Medium,6486336.584945315
2010-05-11,Earthquake,17.13565945380687,123.62239288003482,798.0109965295167,2102,Medium,5820432.912088977
2015-06-06,Tornado,24.569268908812838,199.53354031516088,394.80029125809335,2053,High,1226241.0449376786
2012-10-02,Hurricane,40.34625932908364,146.23978126926716,142.71860154286483,645,Medium,4821982.121849851
2016-03-11,Hurricane,15.698158072074776,88.80701149110106,410.45553829075044,1718,Medium,3626646.186144818
2021-04-05,Hurricane,39.43405447766807,203.44479220245074,651.213388415944,443,Low,4961280.851397414
2012-10-16,Earthquake,23.455643243201997,63.38096928550744,621.4882615186251,385,Medium,9226477.711598758
2013-02-21,Hurricane,18.544944828649687,59.97383005094989,630.8654120867768,2160,High,4857260.297268242
2011-05-03,Earthquake,35.90211496092452,128.60321639343476,566.4190271983294,93,High,238409.83921116724
2013-07-22,Tornado,33.86828540339652,68.9080652607118,203.37426325335056,2250,High,4444483.707032897
2018-02-18,Flood,41.32416040581159,7.226323563047998,689.6672686721852,903,Medium,8224416.982488883
2015-08-15,Hurricane,37.05213131411657,163.83289418820638,714.754772301012,324,Low,7822603.139859865
2020-12-07,Earthquake,39.10442791154546,130.21798626073752,155.32215729483926,475,Low,5182561.727928992
2015-02-05,Flood,23.461037177139197,114.1518645508245,104.36450924111513,532,High,2572713.2273072214
2011-08-28,Hurricane,20.323186313391684,241.90728608148726,780.4839748712897,263,Low,4704377.762853997
2012-09-07,Wildfire,37.51844254922575,144.94380007091385,694.6591709202943,2176,Medium,5680651.972240098
2018-05-08,Earthquake,39.20504217801792,216.5407365583992,714.5889177679574,188,High,9998727.238913925
2011-08-07,Flood,44.7151542600202,39.16530787026424,709.1011076995161,999,High,6477363.092676835
2021-07-08,Hurricane,27.378530307342793,144.45558346670978,433.3494592269827,147,Low,6973222.807619873
2020-01-08,Hurricane,26.160542573783495,217.6550085490712,517.1213893326398,713,Medium,4965396.021323714
2016-04-15,Tornado,38.29238882225991,147.860910533575,436.29028170691333,2295,Medium,3609446.5527470456
2012-10-07,Flood,25.224106207590538,180.91347364111536,40.96507935226326,2882,Low,8148234.538107339
2012-12-01,Hurricane,42.922719768106944,96.1506741139908,596.4024682822181,2253,High,4999830.010958438
2010-07-08,Hurricane,40.75238255529035,27.65013167408132,404.2656266687042,1123,Medium,9947432.286648799
2014-03-30,Hurricane,27.86982082125055,117.1855723061325,518.1672598321838,528,Medium,4625493.685253637
2013-01-18,Flood,37.52613203374492,101.6474507555201,402.1118439804282,2325,Medium,773202.808111016
2022-10-08,Hurricane,37.63628622254047,217.42974468284208,393.44905785796476,2619,High,6857523.557191819
2012-05-14,Flood,18.093716065077977,64.7788490763557,137.43128758221346,2246,Medium,561750.3641655296
2019-10-09,Tornado,42.076587200386996,241.84988574610148,222.97097211291916,1131,Medium,2579965.8091585627
2018-01-24,Flood,30.157571173435713,239.74383935210156,127.08215355516464,211,Medium,3602008.702521043
2018-09-15,Wildfire,39.79372398323225,65.66975255250247,156.53303650027394,2960,High,7420887.497651144
2019-11-04,Earthquake,24.601488030918354,90.27272909194352,778.3819043362439,1550,Medium,4992935.671435367
2017-02-27,Earthquake,41.86569685488601,224.41115651410183,122.49075661775875,1500,Low,383594.71997154044
2013-02-19,Hurricane,26.676050362024895,241.82244411954633,215.4163394441661,444,Medium,6206813.527631629
2022-03-17,Wildfire,15.32512954440895,113.64258019483078,472.47172619086797,850,High,4173218.7505239574
2017-05-19,Tornado,42.16145929257791,83.64427618201996,488.1428609893135,235,Medium,9226161.648674361
2014-08-06,Hurricane,17.738600303584008,133.8930332466278,123.17930379506325,607,Medium,5045666.880288331
2016-01-19,Hurricane,24.579409127712445,173.50345555960502,634.9739406281699,2030,High,7118853.944799456
2012-09-26,Hurricane,43.50185901152415,72.00125626687004,628.16229433026,495,Medium,2266798.074062514
2010-04-15,Tornado,43.51821440812668,185.43592778167283,189.85416336311286,879,Medium,7633638.2888633665
2013-12-10,Earthquake,32.203136643698585,17.656052493087053,230.93304214036837,2184,Medium,7237457.573788356
2020-07-19,Tornado,33.95511636509398,17.077150727282028,750.3902923675976,1322,Low,9050408.91455895
2012-02-29,Earthquake,28.453365659349593,99.64048776065857,660.5371567835824,1863,Low,434834.25302007224
2016-02-27,Tornado,23.796323150941937,91.60093205487654,558.2376264500191,2535,High,4530256.906412766
2021-04-17,Hurricane,24.85993636109748,82.33013776495231,65.78657720848042,565,Medium,6823638.487122338
2021-06-02,Wildfire,35.175553682311154,125.29984185388295,334.6112647220606,1650,Medium,1042122.6107941287
2019-02-07,Hurricane,37.5712358831304,83.57972766633495,447.4414976614616,996,Medium,4164980.2647742326
2017-09-21,Earthquake,38.74737131177545,52.10319002468252,149.92903038702156,1275,High,9427251.370355334
2013-08-17,Wildfire,38.68854428383662,80.82003952670722,358.5812656865796,1648,Low,4415751.4598221695
2012-06-07,Flood,17.73618309146071,243.85154683850757,480.820701990952,1728,Low,9855507.35645825
2011-02-03,Tornado,29.832609141077445,105.7227871637379,261.9013440923194,805,High,662706.7046902142
2014-02-23,Wildfire,16.72676280049933,113.95463033029226,624.7558551603897,2894,Medium,7206514.783794824
2019-09-24,Tornado,31.485866469712064,146.2535225380293,672.3596653110444,2783,Low,5852060.738857868
2013-11-25,Tornado,28.24591504120131,245.91848826148552,258.88757554725663,374,Low,5055342.803608042
2015-10-05,Hurricane,41.63112548274899,64.19231272676194,670.9257235939657,2720,Low,9711389.274701593
2010-12-09,Flood,25.52745037656236,171.9141170804463,82.86125288241202,736,Medium,1383538.9648621734
2021-08-08,Hurricane,18.512010492828175,180.4162499177224,670.1832788981251,1548,Medium,8970389.621641042
2018-08-25,Tornado,19.289750461585076,153.79448211430116,122.20034533409327,1738,Medium,6943280.070252442
2017-01-15,Flood,37.84531895152416,26.701693210977798,66.34172200778083,2049,Medium,2664061.1256663636
2021-11-27,Hurricane,33.546541899487835,170.83370757775623,513.420323552809,2497,High,9026524.541759705
2010-10-03,Wildfire,18.033680283683708,20.70320420386299,377.5498926042355,917,Low,4350019.686824031
2012-10-16,Flood,17.523204183449923,151.05494913972476,726.3124803302662,266,Low,8160850.547923402
